long,lat,order,hole,piece,group,id,total
-87.64675371,41.65767076,33356,FALSE,1,53.1,53,36
-87.64681694,41.65766234,33357,FALSE,1,53.1,53,36
-87.64698846,41.65763049,33358,FALSE,1,53.1,53,36
-87.64698898,41.65764366,33359,FALSE,1,53.1,53,36
-87.64699254,41.65772914,33360,FALSE,1,53.1,53,36
-87.64699831,41.65786793,33361,FALSE,1,53.1,53,36
-87.64700612,41.65805453,33362,FALSE,1,53.1,53,36
-87.64701128,41.65817787,33363,FALSE,1,53.1,53,36
-87.64701261,41.6582098,33364,FALSE,1,53.1,53,36
-87.64701652,41.65830357,33365,FALSE,1,53.1,53,36
-87.64701878,41.65835798,33366,FALSE,1,53.1,53,36
-87.64703681,41.6587912,33367,FALSE,1,53.1,53,36
-87.64704103,41.65889213,33368,FALSE,1,53.1,53,36
-87.64704423,41.65896853,33369,FALSE,1,53.1,53,36
-87.64704767,41.65905088,33370,FALSE,1,53.1,53,36
-87.64704767,41.659051,33371,FALSE,1,53.1,53,36
-87.64704766,41.65905117,33372,FALSE,1,53.1,53,36
-87.64704598,41.65908937,33373,FALSE,1,53.1,53,36
-87.64705793,41.65929782,33374,FALSE,1,53.1,53,36
-87.64706482,41.65946247,33375,FALSE,1,53.1,53,36
-87.64707171,41.65962712,33376,FALSE,1,53.1,53,36
-87.64707429,41.65968922,33377,FALSE,1,53.1,53,36
-87.64707684,41.65975059,33378,FALSE,1,53.1,53,36
-87.64707824,41.65978389,33379,FALSE,1,53.1,53,36
-87.64708204,41.65987406,33380,FALSE,1,53.1,53,36
-87.64708451,41.65993407,33381,FALSE,1,53.1,53,36
-87.64708588,41.65996733,33382,FALSE,1,53.1,53,36
-87.64708979,41.66006061,33383,FALSE,1,53.1,53,36
-87.64709324,41.66014291,33384,FALSE,1,53.1,53,36
-87.64709518,41.66018782,33385,FALSE,1,53.1,53,36
-87.64709564,41.66019907,33386,FALSE,1,53.1,53,36
-87.64710963,41.66053589,33387,FALSE,1,53.1,53,36
-87.64711058,41.6605585,33388,FALSE,1,53.1,53,36
-87.6471127,41.6606094,33389,FALSE,1,53.1,53,36
-87.64711271,41.66060947,33390,FALSE,1,53.1,53,36
-87.64711549,41.66067608,33391,FALSE,1,53.1,53,36
-87.64712136,41.66081676,33392,FALSE,1,53.1,53,36
-87.64713537,41.66115231,33393,FALSE,1,53.1,53,36
-87.64713763,41.66120847,33394,FALSE,1,53.1,53,36
-87.64721295,41.66301399,33395,FALSE,1,53.1,53,36
-87.64721679,41.66315941,33396,FALSE,1,53.1,53,36
-87.64718001,41.66315919,33397,FALSE,1,53.1,53,36
-87.64717849,41.6631592,33398,FALSE,1,53.1,53,36
-87.64717832,41.66315921,33399,FALSE,1,53.1,53,36
-87.64690094,41.6631635,33400,FALSE,1,53.1,53,36
-87.64689278,41.66316362,33401,FALSE,1,53.1,53,36
-87.64666859,41.66316711,33402,FALSE,1,53.1,53,36
-87.64629376,41.66317319,33403,FALSE,1,53.1,53,36
-87.64608984,41.6631765,33404,FALSE,1,53.1,53,36
-87.64587267,41.66318019,33405,FALSE,1,53.1,53,36
-87.64569258,41.66318329,33406,FALSE,1,53.1,53,36
-87.64564543,41.6631841,33407,FALSE,1,53.1,53,36
-87.64542926,41.66318692,33408,FALSE,1,53.1,53,36
-87.64508462,41.66319082,33409,FALSE,1,53.1,53,36
-87.6448888,41.66319302,33410,FALSE,1,53.1,53,36
-87.64472889,41.663196,33411,FALSE,1,53.1,53,36
-87.64466163,41.66319726,33412,FALSE,1,53.1,53,36
-87.64459948,41.66319843,33413,FALSE,1,53.1,53,36
-87.64447586,41.66320075,33414,FALSE,1,53.1,53,36
-87.64445401,41.66320117,33415,FALSE,1,53.1,53,36
-87.64444906,41.66320124,33416,FALSE,1,53.1,53,36
-87.64443348,41.66320147,33417,FALSE,1,53.1,53,36
-87.64438388,41.66320218,33418,FALSE,1,53.1,53,36
-87.6442618,41.663204,33419,FALSE,1,53.1,53,36
-87.64423146,41.66320445,33420,FALSE,1,53.1,53,36
-87.64386447,41.6632104,33421,FALSE,1,53.1,53,36
-87.64364507,41.66321397,33422,FALSE,1,53.1,53,36
-87.64331506,41.663218380000004,33423,FALSE,1,53.1,53,36
-87.64325826,41.66321892,33424,FALSE,1,53.1,53,36
-87.64304429,41.66322098,33425,FALSE,1,53.1,53,36
-87.64283259,41.66322289,33426,FALSE,1,53.1,53,36
-87.64279166,41.66322367,33427,FALSE,1,53.1,53,36
-87.64265121,41.66322636,33428,FALSE,1,53.1,53,36
-87.64243101,41.66323054,33429,FALSE,1,53.1,53,36
-87.64238121,41.66323149,33430,FALSE,1,53.1,53,36
-87.64216056,41.66323515,33431,FALSE,1,53.1,53,36
-87.64205467,41.6632366,33432,FALSE,1,53.1,53,36
-87.64193778,41.66323822,33433,FALSE,1,53.1,53,36
-87.64188839,41.6632389,33434,FALSE,1,53.1,53,36
-87.64181897,41.66323982,33435,FALSE,1,53.1,53,36
-87.64150519,41.66324397,33436,FALSE,1,53.1,53,36
-87.64146012,41.66324458,33437,FALSE,1,53.1,53,36
-87.64142094,41.66324511,33438,FALSE,1,53.1,53,36
-87.64142093,41.66324511,33439,FALSE,1,53.1,53,36
-87.64147527,41.66486924,33440,FALSE,1,53.1,53,36
-87.64148185,41.66506571,33441,FALSE,1,53.1,53,36
-87.64148185,41.66506572,33442,FALSE,1,53.1,53,36
-87.64150692,41.66581448,33443,FALSE,1,53.1,53,36
-87.64150984,41.66590169,33444,FALSE,1,53.1,53,36
-87.64154302,41.66689305,33445,FALSE,1,53.1,53,36
-87.64154302,41.66689305,33446,FALSE,1,53.1,53,36
-87.64159523,41.66845365,33447,FALSE,1,53.1,53,36
-87.64160397,41.66871487,33448,FALSE,1,53.1,53,36
-87.64160397,41.66871487,33449,FALSE,1,53.1,53,36
-87.64166503,41.67053954,33450,FALSE,1,53.1,53,36
-87.64166503,41.67053954,33451,FALSE,1,53.1,53,36
-87.64167713,41.67053939,33452,FALSE,1,53.1,53,36
-87.64168556,41.67053928,33453,FALSE,1,53.1,53,36
-87.64173557,41.67053865,33454,FALSE,1,53.1,53,36
-87.64192018,41.67053635,33455,FALSE,1,53.1,53,36
-87.64214092,41.67053313,33456,FALSE,1,53.1,53,36
-87.64227358,41.67053121,33457,FALSE,1,53.1,53,36
-87.64241016,41.67052926,33458,FALSE,1,53.1,53,36
-87.64268187,41.67052507,33459,FALSE,1,53.1,53,36
-87.64271514,41.6705244,33460,FALSE,1,53.1,53,36
-87.64288347,41.67052101,33461,FALSE,1,53.1,53,36
-87.64288347,41.67052101,33462,FALSE,1,53.1,53,36
-87.64308852,41.67051687,33463,FALSE,1,53.1,53,36
-87.64321025,41.67051516,33464,FALSE,1,53.1,53,36
-87.6432914,41.67051402,33465,FALSE,1,53.1,53,36
-87.643489400000007,41.67051173,33466,FALSE,1,53.1,53,36
-87.64354442,41.6705111,33467,FALSE,1,53.1,53,36
-87.64384923,41.67050812,33468,FALSE,1,53.1,53,36
-87.64398853,41.67050566,33469,FALSE,1,53.1,53,36
-87.64409828,41.67050372,33470,FALSE,1,53.1,53,36
-87.64430607,41.67050005,33471,FALSE,1,53.1,53,36
-87.64439206,41.67049829,33472,FALSE,1,53.1,53,36
-87.64469338,41.67049362,33473,FALSE,1,53.1,53,36
-87.64471055,41.67049342,33474,FALSE,1,53.1,53,36
-87.64509626,41.67048914,33475,FALSE,1,53.1,53,36
-87.64531888,41.67048559,33476,FALSE,1,53.1,53,36
-87.64555496,41.67048181,33477,FALSE,1,53.1,53,36
-87.64592031,41.67047582,33478,FALSE,1,53.1,53,36
-87.64593275,41.67047565,33479,FALSE,1,53.1,53,36
-87.64593275,41.67047565,33480,FALSE,1,53.1,53,36
-87.64632668,41.67047008,33481,FALSE,1,53.1,53,36
-87.64644484,41.6704683,33482,FALSE,1,53.1,53,36
-87.64653326,41.67046697,33483,FALSE,1,53.1,53,36
-87.64668168,41.67046473,33484,FALSE,1,53.1,53,36
-87.64673116,41.67046398,33485,FALSE,1,53.1,53,36
-87.64714501,41.67045715,33486,FALSE,1,53.1,53,36
-87.64720135,41.67045623,33487,FALSE,1,53.1,53,36
-87.64748952,41.67045188,33488,FALSE,1,53.1,53,36
-87.64775635,41.67044763,33489,FALSE,1,53.1,53,36
-87.64775635,41.67044763,33490,FALSE,1,53.1,53,36
-87.64793416,41.67044479,33491,FALSE,1,53.1,53,36
-87.64834042,41.67043934,33492,FALSE,1,53.1,53,36
-87.64835091,41.67043918,33493,FALSE,1,53.1,53,36
-87.64836414,41.67043898,33494,FALSE,1,53.1,53,36
-87.64859422,41.67043549,33495,FALSE,1,53.1,53,36
-87.64873175,41.67043341,33496,FALSE,1,53.1,53,36
-87.64897164,41.67042929,33497,FALSE,1,53.1,53,36
-87.64929292,41.6704238,33498,FALSE,1,53.1,53,36
-87.64958322,41.67041874,33499,FALSE,1,53.1,53,36
-87.64958813,41.67041866,33500,FALSE,1,53.1,53,36
-87.64959299,41.67041858,33501,FALSE,1,53.1,53,36
-87.64996015,41.67041407,33502,FALSE,1,53.1,53,36
-87.64999851,41.67041355,33503,FALSE,1,53.1,53,36
-87.65019004,41.67041094,33504,FALSE,1,53.1,53,36
-87.65041591,41.67040784,33505,FALSE,1,53.1,53,36
-87.65047192,41.67040707,33506,FALSE,1,53.1,53,36
-87.65079523,41.67040246,33507,FALSE,1,53.1,53,36
-87.65083498,41.6704019,33508,FALSE,1,53.1,53,36
-87.6512149,41.67039578,33509,FALSE,1,53.1,53,36
-87.65131561,41.67039424,33510,FALSE,1,53.1,53,36
-87.65141119,41.67039278,33511,FALSE,1,53.1,53,36
-87.65152448,41.67039103,33512,FALSE,1,53.1,53,36
-87.65159408,41.67038996,33513,FALSE,1,53.1,53,36
-87.65177051,41.67038716,33514,FALSE,1,53.1,53,36
-87.65201455,41.67038329,33515,FALSE,1,53.1,53,36
-87.65202811,41.67038307,33516,FALSE,1,53.1,53,36
-87.65203831,41.67038291,33517,FALSE,1,53.1,53,36
-87.65241658,41.67037651,33518,FALSE,1,53.1,53,36
-87.65249597,41.67037534,33519,FALSE,1,53.1,53,36
-87.65262718,41.67037342,33520,FALSE,1,53.1,53,36
-87.65271055,41.67037219,33521,FALSE,1,53.1,53,36
-87.65274378,41.6703717,33522,FALSE,1,53.1,53,36
-87.65323823,41.67036419,33523,FALSE,1,53.1,53,36
-87.65327993,41.67036356,33524,FALSE,1,53.1,53,36
-87.65335951,41.67036247,33525,FALSE,1,53.1,53,36
-87.65345791,41.67036113,33526,FALSE,1,53.1,53,36
-87.65349035,41.67036084,33527,FALSE,1,53.1,53,36
-87.65350549,41.6703607,33528,FALSE,1,53.1,53,36
-87.65356167,41.67036006,33529,FALSE,1,53.1,53,36
-87.65384377,41.67035685,33530,FALSE,1,53.1,53,36
-87.6540165,41.67035488,33531,FALSE,1,53.1,53,36
-87.6540652,41.67035432,33532,FALSE,1,53.1,53,36
-87.65435279,41.67034943,33533,FALSE,1,53.1,53,36
-87.65445313,41.67034756,33534,FALSE,1,53.1,53,36
-87.65461015,41.67034464,33535,FALSE,1,53.1,53,36
-87.65470571,41.67034272,33536,FALSE,1,53.1,53,36
-87.65484906,41.67033985,33537,FALSE,1,53.1,53,36
-87.65486022,41.67033968,33538,FALSE,1,53.1,53,36
-87.65506665,41.67033655,33539,FALSE,1,53.1,53,36
-87.65524288,41.67033386,33540,FALSE,1,53.1,53,36
-87.6556378,41.67032809,33541,FALSE,1,53.1,53,36
-87.65565746,41.6703278,33542,FALSE,1,53.1,53,36
-87.65567111,41.6703276,33543,FALSE,1,53.1,53,36
-87.65595782,41.67032334,33544,FALSE,1,53.1,53,36
-87.65601844,41.67032247,33545,FALSE,1,53.1,53,36
-87.65608101,41.67032157,33546,FALSE,1,53.1,53,36
-87.65628094,41.67031871,33547,FALSE,1,53.1,53,36
-87.65655854,41.67031475,33548,FALSE,1,53.1,53,36
-87.65687705,41.67031017,33549,FALSE,1,53.1,53,36
-87.65711526,41.6703063,33550,FALSE,1,53.1,53,36
-87.65712434,41.67030616,33551,FALSE,1,53.1,53,36
-87.6572543,41.67030372,33552,FALSE,1,53.1,53,36
-87.65749419,41.67029978,33553,FALSE,1,53.1,53,36
-87.65774865,41.67029559,33554,FALSE,1,53.1,53,36
-87.65783297,41.67029451,33555,FALSE,1,53.1,53,36
-87.65807023,41.67029145,33556,FALSE,1,53.1,53,36
-87.65828728,41.6702883,33557,FALSE,1,53.1,53,36
-87.6584114,41.67028703,33558,FALSE,1,53.1,53,36
-87.65849842,41.67028614,33559,FALSE,1,53.1,53,36
-87.6586523,41.67028523,33560,FALSE,1,53.1,53,36
-87.658724,41.67031008,33561,FALSE,1,53.1,53,36
-87.65872401,41.67031008,33562,FALSE,1,53.1,53,36
-87.65879486,41.67033464,33563,FALSE,1,53.1,53,36
-87.65888644,41.67032673,33564,FALSE,1,53.1,53,36
-87.65906974,41.67032358,33565,FALSE,1,53.1,53,36
-87.65936381,41.67031839,33566,FALSE,1,53.1,53,36
-87.65953372,41.67031998,33567,FALSE,1,53.1,53,36
-87.65970756,41.67032161,33568,FALSE,1,53.1,53,36
-87.66059889,41.67032997,33569,FALSE,1,53.1,53,36
-87.66115004,41.67033513,33570,FALSE,1,53.1,53,36
-87.66115664,41.67053142,33571,FALSE,1,53.1,53,36
-87.661161860000007,41.67074051,33572,FALSE,1,53.1,53,36
-87.66117056,41.67097769,33573,FALSE,1,53.1,53,36
-87.66117121,41.67099552,33574,FALSE,1,53.1,53,36
-87.66118027,41.67124327,33575,FALSE,1,53.1,53,36
-87.66118027,41.67124328,33576,FALSE,1,53.1,53,36
-87.661188,41.67145359,33577,FALSE,1,53.1,53,36
-87.66119545,41.67166668,33578,FALSE,1,53.1,53,36
-87.66120825,41.67206548,33579,FALSE,1,53.1,53,36
-87.66121566,41.67229632,33580,FALSE,1,53.1,53,36
-87.66122601,41.67254664,33581,FALSE,1,53.1,53,36
-87.6612346,41.67279708,33582,FALSE,1,53.1,53,36
-87.6612424,41.67305784,33583,FALSE,1,53.1,53,36
-87.6612424,41.67305785,33584,FALSE,1,53.1,53,36
-87.661251,41.67328323,33585,FALSE,1,53.1,53,36
-87.66125874,41.67348161,33586,FALSE,1,53.1,53,36
-87.66126565,41.67373262,33587,FALSE,1,53.1,53,36
-87.66127086,41.67389015,33588,FALSE,1,53.1,53,36
-87.66127906,41.67413795,33589,FALSE,1,53.1,53,36
-87.66127961,41.67415467,33590,FALSE,1,53.1,53,36
-87.66127991,41.67416359,33591,FALSE,1,53.1,53,36
-87.66128761,41.67437311,33592,FALSE,1,53.1,53,36
-87.6612949,41.67457292,33593,FALSE,1,53.1,53,36
-87.6613007,41.67472846,33594,FALSE,1,53.1,53,36
-87.66130194,41.67476168,33595,FALSE,1,53.1,53,36
-87.66130833,41.67494625,33596,FALSE,1,53.1,53,36
-87.66131301,41.67508399,33597,FALSE,1,53.1,53,36
-87.66131754,41.67521978,33598,FALSE,1,53.1,53,36
-87.66131845,41.67524725,33599,FALSE,1,53.1,53,36
-87.66131886,41.67526092,33600,FALSE,1,53.1,53,36
-87.66132091,41.67533487,33601,FALSE,1,53.1,53,36
-87.66132278,41.67539767,33602,FALSE,1,53.1,53,36
-87.66133204,41.67571094,33603,FALSE,1,53.1,53,36
-87.66133822,41.6759205,33604,FALSE,1,53.1,53,36
-87.66133824,41.67592117,33605,FALSE,1,53.1,53,36
-87.66135171,41.67637779,33606,FALSE,1,53.1,53,36
-87.66136133,41.67670278,33607,FALSE,1,53.1,53,36
-87.66137365,41.67702426,33608,FALSE,1,53.1,53,36
-87.66138359,41.67730754,33609,FALSE,1,53.1,53,36
-87.66138221,41.67744746,33610,FALSE,1,53.1,53,36
-87.66138221,41.67744746,33611,FALSE,1,53.1,53,36
-87.66136507,41.67754422,33612,FALSE,1,53.1,53,36
-87.66136506,41.67754426,33613,FALSE,1,53.1,53,36
-87.66136506,41.67754426,33614,FALSE,1,53.1,53,36
-87.66136506,41.67754427,33615,FALSE,1,53.1,53,36
-87.6613502,41.67762807,33616,FALSE,1,53.1,53,36
-87.66137179,41.67788971,33617,FALSE,1,53.1,53,36
-87.66137917,41.67814056,33618,FALSE,1,53.1,53,36
-87.66138715,41.67839135,33619,FALSE,1,53.1,53,36
-87.66140229,41.67886687,33620,FALSE,1,53.1,53,36
-87.66140997,41.67908583,33621,FALSE,1,53.1,53,36
-87.66141673,41.67936182,33622,FALSE,1,53.1,53,36
-87.66142421,41.67966687,33623,FALSE,1,53.1,53,36
-87.66143416,41.67995618,33624,FALSE,1,53.1,53,36
-87.66144256,41.68023231,33625,FALSE,1,53.1,53,36
-87.6614494,41.68045826,33626,FALSE,1,53.1,53,36
-87.6614553,41.68065751,33627,FALSE,1,53.1,53,36
-87.66146459,41.6809716,33628,FALSE,1,53.1,53,36
-87.6614702,41.68118245,33629,FALSE,1,53.1,53,36
-87.66147022,41.68118347,33630,FALSE,1,53.1,53,36
-87.66147775,41.6814667,33631,FALSE,1,53.1,53,36
-87.66148504,41.68170127,33632,FALSE,1,53.1,53,36
-87.66149246,41.68194545,33633,FALSE,1,53.1,53,36
-87.66149959,41.68219676,33634,FALSE,1,53.1,53,36
-87.66150565,41.68241596,33635,FALSE,1,53.1,53,36
-87.66151037,41.68258916,33636,FALSE,1,53.1,53,36
-87.66151457,41.682741,33637,FALSE,1,53.1,53,36
-87.66151906,41.68289353,33638,FALSE,1,53.1,53,36
-87.66152287,41.68300313,33639,FALSE,1,53.1,53,36
-87.66152794,41.683149,33640,FALSE,1,53.1,53,36
-87.6615367,41.6834254,33641,FALSE,1,53.1,53,36
-87.66154382,41.68363204,33642,FALSE,1,53.1,53,36
-87.66155236,41.68388097,33643,FALSE,1,53.1,53,36
-87.6615624,41.68408702,33644,FALSE,1,53.1,53,36
-87.6615755,41.68428834,33645,FALSE,1,53.1,53,36
-87.66157801,41.68437184,33646,FALSE,1,53.1,53,36
-87.6615811,41.68447493,33647,FALSE,1,53.1,53,36
-87.66158464,41.68459219,33648,FALSE,1,53.1,53,36
-87.66158956,41.68467166,33649,FALSE,1,53.1,53,36
-87.66159877,41.68482034,33650,FALSE,1,53.1,53,36
-87.66124917,41.68482586,33651,FALSE,1,53.1,53,36
-87.66088122,41.68483144,33652,FALSE,1,53.1,53,36
-87.66065146,41.68483493,33653,FALSE,1,53.1,53,36
-87.66038927,41.68483814,33654,FALSE,1,53.1,53,36
-87.6602114,41.68484031,33655,FALSE,1,53.1,53,36
-87.65998314,41.68484291,33656,FALSE,1,53.1,53,36
-87.65979729,41.68484502,33657,FALSE,1,53.1,53,36
-87.65964951,41.68484706,33658,FALSE,1,53.1,53,36
-87.65942953,41.68485006,33659,FALSE,1,53.1,53,36
-87.65917062,41.684853940000004,33660,FALSE,1,53.1,53,36
-87.65896137,41.68485708,33661,FALSE,1,53.1,53,36
-87.65882252,41.68485895,33662,FALSE,1,53.1,53,36
-87.65857406,41.68486232,33663,FALSE,1,53.1,53,36
-87.65836261,41.68486507,33664,FALSE,1,53.1,53,36
-87.6581505,41.68486782,33665,FALSE,1,53.1,53,36
-87.65795703,41.6848698,33666,FALSE,1,53.1,53,36
-87.65771842,41.68487223,33667,FALSE,1,53.1,53,36
-87.65745132,41.68487587,33668,FALSE,1,53.1,53,36
-87.65723961,41.68487874,33669,FALSE,1,53.1,53,36
-87.65711043,41.68488051,33670,FALSE,1,53.1,53,36
-87.65689924,41.68488335,33671,FALSE,1,53.1,53,36
-87.65674177,41.68488557,33672,FALSE,1,53.1,53,36
-87.65651983,41.68488869,33673,FALSE,1,53.1,53,36
-87.65627106,41.68489269,33674,FALSE,1,53.1,53,36
-87.65603233,41.6848965,33675,FALSE,1,53.1,53,36
-87.65581146,41.68490008,33676,FALSE,1,53.1,53,36
-87.65552351,41.68490327,33677,FALSE,1,53.1,53,36
-87.65526804,41.6849061,33678,FALSE,1,53.1,53,36
-87.6550564,41.68490913,33679,FALSE,1,53.1,53,36
-87.65485363,41.68491205,33680,FALSE,1,53.1,53,36
-87.65461482,41.68491547,33681,FALSE,1,53.1,53,36
-87.65448564,41.68491734,33682,FALSE,1,53.1,53,36
-87.65430821,41.68491899,33683,FALSE,1,53.1,53,36
-87.65414433,41.68492051,33684,FALSE,1,53.1,53,36
-87.65391585,41.68492402,33685,FALSE,1,53.1,53,36
-87.65368602,41.68492705,33686,FALSE,1,53.1,53,36
-87.65345546,41.68493013,33687,FALSE,1,53.1,53,36
-87.65330453,41.68493207,33688,FALSE,1,53.1,53,36
-87.65309272,41.68493478,33689,FALSE,1,53.1,53,36
-87.65281661,41.68493832,33690,FALSE,1,53.1,53,36
-87.65250698,41.68494301,33691,FALSE,1,53.1,53,36
-87.65220597,41.68494757,33692,FALSE,1,53.1,53,36
-87.65204281,41.68495003,33693,FALSE,1,53.1,53,36
-87.65187548,41.68495219,33694,FALSE,1,53.1,53,36
-87.65161467,41.68495556,33695,FALSE,1,53.1,53,36
-87.65139968,41.68495813,33696,FALSE,1,53.1,53,36
-87.65116879,41.68496087,33697,FALSE,1,53.1,53,36
-87.65096257,41.68496333,33698,FALSE,1,53.1,53,36
-87.6506612,41.68496715,33699,FALSE,1,53.1,53,36
-87.65043042,41.68497007,33700,FALSE,1,53.1,53,36
-87.65025839,41.68497325,33701,FALSE,1,53.1,53,36
-87.65006066,41.6849766,33702,FALSE,1,53.1,53,36
-87.64986352,41.68497996,33703,FALSE,1,53.1,53,36
-87.64967444,41.68498284,33704,FALSE,1,53.1,53,36
-87.6494456,41.68498555,33705,FALSE,1,53.1,53,36
-87.64916572,41.68498887,33706,FALSE,1,53.1,53,36
-87.64896016,41.68499168,33707,FALSE,1,53.1,53,36
-87.64872011,41.68499494,33708,FALSE,1,53.1,53,36
-87.64854784,41.68499716,33709,FALSE,1,53.1,53,36
-87.64823035,41.68500173,33710,FALSE,1,53.1,53,36
-87.64808429,41.68500383,33711,FALSE,1,53.1,53,36
-87.6477775,41.6850076,33712,FALSE,1,53.1,53,36
-87.64701549,41.6850173,33713,FALSE,1,53.1,53,36
-87.64676437,41.68502049,33714,FALSE,1,53.1,53,36
-87.64643009,41.68502667,33715,FALSE,1,53.1,53,36
-87.64597508,41.68503284,33716,FALSE,1,53.1,53,36
-87.64543542,41.685039,33717,FALSE,1,53.1,53,36
-87.64540236,41.68503938,33718,FALSE,1,53.1,53,36
-87.64524741,41.68504116,33719,FALSE,1,53.1,53,36
-87.64518747,41.68504185,33720,FALSE,1,53.1,53,36
-87.64487005,41.68504664,33721,FALSE,1,53.1,53,36
-87.64464565,41.68504945,33722,FALSE,1,53.1,53,36
-87.64456904,41.68505041,33723,FALSE,1,53.1,53,36
-87.64421809,41.68505481,33724,FALSE,1,53.1,53,36
-87.64415079,41.68505572,33725,FALSE,1,53.1,53,36
-87.64359933,41.68506298,33726,FALSE,1,53.1,53,36
-87.64314579,41.68506885,33727,FALSE,1,53.1,53,36
-87.64271571,41.68507434,33728,FALSE,1,53.1,53,36
-87.64249254,41.68507717,33729,FALSE,1,53.1,53,36
-87.642152050000007,41.68508212,33730,FALSE,1,53.1,53,36
-87.64184793,41.68508654,33731,FALSE,1,53.1,53,36
-87.64149037,41.68509184,33732,FALSE,1,53.1,53,36
-87.64132334,41.68509406,33733,FALSE,1,53.1,53,36
-87.64110869,41.68509436,33734,FALSE,1,53.1,53,36
-87.6409369,41.68509646,33735,FALSE,1,53.1,53,36
-87.64073808,41.68509888,33736,FALSE,1,53.1,53,36
-87.6406178,41.68510087,33737,FALSE,1,53.1,53,36
-87.64041898,41.68510297,33738,FALSE,1,53.1,53,36
-87.6401971,41.6851053,33739,FALSE,1,53.1,53,36
-87.6400078,41.68510776,33740,FALSE,1,53.1,53,36
-87.63972103,41.68511232,33741,FALSE,1,53.1,53,36
-87.63955395,41.68511498,33742,FALSE,1,53.1,53,36
-87.63935149,41.68511711,33743,FALSE,1,53.1,53,36
-87.63928,41.68511786,33744,FALSE,1,53.1,53,36
-87.63900457,41.68511905,33745,FALSE,1,53.1,53,36
-87.63872137,41.68511813,33746,FALSE,1,53.1,53,36
-87.63857013,41.6851224,33747,FALSE,1,53.1,53,36
-87.63822431,41.68513217,33748,FALSE,1,53.1,53,36
-87.63802604,41.68513511,33749,FALSE,1,53.1,53,36
-87.63774342,41.68513777,33750,FALSE,1,53.1,53,36
-87.63743411,41.68514061,33751,FALSE,1,53.1,53,36
-87.6373123,41.68514235,33752,FALSE,1,53.1,53,36
-87.63706576,41.68514587,33753,FALSE,1,53.1,53,36
-87.63677364,41.68515,33754,FALSE,1,53.1,53,36
-87.63651616,41.68515338,33755,FALSE,1,53.1,53,36
-87.63610851,41.68515537,33756,FALSE,1,53.1,53,36
-87.6358234,41.68515675,33757,FALSE,1,53.1,53,36
-87.6355733,41.68516199,33758,FALSE,1,53.1,53,36
-87.635307890000007,41.68516713,33759,FALSE,1,53.1,53,36
-87.63507625,41.68517159,33760,FALSE,1,53.1,53,36
-87.63499709,41.68517215,33761,FALSE,1,53.1,53,36
-87.63489468,41.68517353,33762,FALSE,1,53.1,53,36
-87.63460172,41.68517749,33763,FALSE,1,53.1,53,36
-87.63431861,41.68518189,33764,FALSE,1,53.1,53,36
-87.63397002,41.68518731,33765,FALSE,1,53.1,53,36
-87.63368623,41.6851896,33766,FALSE,1,53.1,53,36
-87.63333003,41.68519247,33767,FALSE,1,53.1,53,36
-87.63306948,41.68519594,33768,FALSE,1,53.1,53,36
-87.63271277,41.68520062,33769,FALSE,1,53.1,53,36
-87.63248131,41.68520395,33770,FALSE,1,53.1,53,36
-87.63233475,41.68520606,33771,FALSE,1,53.1,53,36
-87.63218045,41.68520857,33772,FALSE,1,53.1,53,36
-87.63198624,41.68521178,33773,FALSE,1,53.1,53,36
-87.63172791,41.68521602,33774,FALSE,1,53.1,53,36
-87.63148406,41.68521903,33775,FALSE,1,53.1,53,36
-87.63127813,41.68522055,33776,FALSE,1,53.1,53,36
-87.63102204,41.68522244,33777,FALSE,1,53.1,53,36
-87.63085171,41.68522445,33778,FALSE,1,53.1,53,36
-87.63060918,41.68522724,33779,FALSE,1,53.1,53,36
-87.63034182,41.68523033,33780,FALSE,1,53.1,53,36
-87.63008881,41.6852335,33781,FALSE,1,53.1,53,36
-87.62970633,41.6852383,33782,FALSE,1,53.1,53,36
-87.62941444,41.68524115,33783,FALSE,1,53.1,53,36
-87.6291468,41.68524368,33784,FALSE,1,53.1,53,36
-87.62888939,41.68524702,33785,FALSE,1,53.1,53,36
-87.6276896,41.68526256,33786,FALSE,1,53.1,53,36
-87.62734021,41.68526709,33787,FALSE,1,53.1,53,36
-87.62708855,41.68527109,33788,FALSE,1,53.1,53,36
-87.62686201,41.68527414,33789,FALSE,1,53.1,53,36
-87.62669992,41.68527611,33790,FALSE,1,53.1,53,36
-87.62651817,41.68527749,33791,FALSE,1,53.1,53,36
-87.6262576,41.68527947,33792,FALSE,1,53.1,53,36
-87.62618814,41.68527993,33793,FALSE,1,53.1,53,36
-87.6258434,41.6852855,33794,FALSE,1,53.1,53,36
-87.62574,41.68528716,33795,FALSE,1,53.1,53,36
-87.62560276,41.68528915,33796,FALSE,1,53.1,53,36
-87.62543136,41.68529163,33797,FALSE,1,53.1,53,36
-87.62536054,41.68529205,33798,FALSE,1,53.1,53,36
-87.62533851,41.68529218,33799,FALSE,1,53.1,53,36
-87.62508031,41.6852938,33800,FALSE,1,53.1,53,36
-87.62507806,41.68529383,33801,FALSE,1,53.1,53,36
-87.62473948,41.68529784,33802,FALSE,1,53.1,53,36
-87.62458306,41.68529979,33803,FALSE,1,53.1,53,36
-87.62441206,41.68530242,33804,FALSE,1,53.1,53,36
-87.62412021,41.68530576,33805,FALSE,1,53.1,53,36
-87.62387764,41.68530853,33806,FALSE,1,53.1,53,36
